name,localName,sku,barcode,brand,category,subcategory,unit,purchasePrice,costPrice,retailPrice,wholesalePrice,openingStock,stockAlertQty,commissionPct,status,condition,description
SAMSUNG AKG JACK EARPHONES,,SOU-EARPH-SAMS-711,,SAMSUNG,SOUNDS,EARPHONES,Pieces,4.50,4.50,10.00,,10.,,,Active,New,
G LIGHT,,GAD--UR-202,,UR,GADGETS,,Pieces,15.00,15.00,29.00,,3.0,,,Active,New,
JVC FLAT FOLDABLE ON-EAR HEADPHONES,,SOU-HEADPH-JVC-706,,JVC,SOUNDS,HEADPHONE,Pieces,8.00,8.00,15.00,,0.0,,,Active,New,
JVC DEEPBASE HEADPHONES,,SOU-HEADPH-JVC-705,,JVC,SOUNDS,HEADPHONE,Pieces,25.00,25.00,30.00,,0.0,,,Active,New,
ANG WIRELESS GAMING KEYBOARD AND MOUSE,,ACC-MK-ANG-11,,ANG,ACCESSORIES,MOUSE / KEYPAD,Pieces,5.00,5.00,25.00,,0.0,,,Active,New,
HP HEADPHONES,,SOU-HEADPH-HP-703,,HP,SOUNDS,HEADPHONE,Pieces,25.00,25.00,50.00,,1.0,,,Active,New,
UR WIRELESS AIRPODS,,SOU-EARPH-UR-720,,UR,SOUNDS,EARPHONES,Pieces,8.00,8.00,15.00,,1.0,,,Active,New,
GALAXY J5(2016),,DEV-PHONE-SAMS-159,,SAMSUNG,DEVICES,PHONE,Pieces,28.00,28.00,39.00,,0.0,,,Active,New,
UR M88 SMART TREASURE,,GAD-PBANK-UR-200,,UR,GADGETS,POWER BANK,Pieces,13.50,13.50,28.56,,2.0,,,Active,New,
CELEBRAT WIRELESS STEREO HEADPHONES NAVY BLUE A27,,SOU-HEADPH-CELEB-702,,CELEBRAT,SOUNDS,HEADPHONE,Pieces,9.00,9.00,25.00,,2.0,,,Active,New,
CELEBRAT WIRELESS STEREO HEADPHONES NAVY BLUE,,SOU-HEADPH-CELEB-701,,CELEBRAT,SOUNDS,HEADPHONE,Pieces,9.00,9.00,25.00,,2.0,,,Active,New,
NOKIA CHARGER,,ACC-CHARG-NOKIA-55,,NOKIA,ACCESSORIES,PHONE CHARGER,Pieces,0.00,0.00,15.00,,0.0,,,Active,New,
XBOX CONTROLLER REBOT WHITE,,GAM-CONT-XBOX-210,,XBOX,GAMES,CONTROLLER,Pieces,35.00,35.00,50.00,,1.0,,,Active,New,
XBOX CONTROLLER VELOCITY GREEN,,GAM-CONT-XBOX-211,,XBOX,GAMES,CONTROLLER,Pieces,35.00,35.00,50.00,,0.0,,,Active,New,
APPLE  WATCH MAGNETIC CHARGING CABLE,,ACC-CABLE-JOYR-48,,JOYROOM,ACCESSORIES,CHARGING / DATA CABLES,Pieces,7.00,7.00,15.00,,1.0,,,Active,New,
SAMSUNG GALAXY BUDS FE GRAPHITE,,SOU-EARPH-SAMS-712,,SAMSUNG,SOUNDS,EARPHONES,Pieces,50.00,50.00,69.00,,2.0,,,Active,New,
SAMSUNG GALAXY BUDS3 PRO WHITE,,SOU-EARPH-SAMS-713,,SAMSUNG,SOUNDS,EARPHONES,Pieces,70.00,70.00,99.00,,1.0,,,Active,New,
GALAXY TAB E,,DEV-TAB-SAMS-179,,SAMSUNG,DEVICES,TABLET,Pieces,28.00,28.00,35.00,,3.0,,,Active,New,
SM A52 CHARGING PORT,,REP-PORT-NON-421,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,CHARGING PORT,Pieces,8.00,8.00,0.00,,1.0,,,Active,New,
TURTLE BEACH SYEALTH 600 GEN2 USB FOR XBOX,,SOU-HEADPH-XBOX-724,,XBOX,SOUNDS,HEADPHONE,Pieces,50.00,50.00,95.00,,1.0,,,Active,New,
STEREO HEADPHONES WIRELESS BLACK,,SOU-HEADPH-STER-716,,STEREO,SOUNDS,HEADPHONE,Pieces,6.00,6.00,15.00,,2.0,,,Active,New,
UR CAR CHARGER 43W DUAL PORT,,ACC-CAR-UR-82,,UR,ACCESSORIES,CAR ACCESSORIES,Pieces,3.50,3.50,11.50,,5.0,,,Active,New,
UR USB-C TO C 60W FAST CAR CHARGER PD30X2,,ACC-CAR-UR-84,,UR,ACCESSORIES,CAR ACCESSORIES,Pieces,3.50,3.50,12.00,,3.0,,,Active,New,
UR EARPHONES LIGHTNING EDITION,,SOU-EARPH-UR-718,,UR,SOUNDS,EARPHONES,Pieces,2.00,2.00,8.00,,13.,,,Active,New,
MAGNETIC CAR HOLDER,,ACC-CAR-UR-81,,UR,ACCESSORIES,CAR ACCESSORIES,Pieces,2.50,2.50,8.00,,5.0,,,Active,New,
UR GRAVITY PHONE HOLDER,,ACC-CAR-UR-85,,UR,ACCESSORIES,CAR ACCESSORIES,Pieces,2.50,2.50,10.00,,6.0,,,Active,New,
UR MAGNETIC PHONE HOLDER,,ACC-CAR-UR-83,,UR,ACCESSORIES,CAR ACCESSORIES,Pieces,3.50,3.50,3.50,,5.0,,,Active,New,
UR 10000MAH POWER BANK,,GAD-PBANK-UR-196,,UR,GADGETS,POWER BANK,Pieces,15.00,15.00,35.00,,2.0,,,Active,New,
UR 10000MAH POWER BANK UP-05,,GAD-PBANK-UR-197,,UR,GADGETS,POWER BANK,Pieces,10.00,10.00,25.00,,1.0,,,Active,New,
UR 5000 MAH MAGNET WIRELESS POWERBANK,,GAD-PBANK-UR-199,,UR,GADGETS,POWER BANK,Pieces,6.50,6.50,14.50,,2.0,,,Active,New,
UR 20000 SOLAR POWER BANK,,GAD-PBANK-UR-198,,UR,GADGETS,POWER BANK,Pieces,18.50,18.50,38.50,,1.0,,,Active,New,
UR MAGNET WIRELESS CHARGER MATE,,ACC-CABLE-UR-78,,UR,ACCESSORIES,CHARGING / DATA CABLES,Pieces,7.00,7.00,15.00,,1.0,,,Active,New,
UR WIRELESS CHARGING SOUND SYSTEM,,GAD-WIRLESS-UR-201,,UR,GADGETS,WIRELESS SOUND CHARGER,Pieces,25.00,25.00,39.00,,0.0,,,Active,New,
UR WIRELESS KARAOKE SPEAKERS,,GAD-SPEAK-UR-722,,UR,SOUNDS,SPEAKER,Pieces,15.00,15.00,38.00,,4.0,,,Active,New,
UR PORTABLE SPEAKERS,,GAD-SPEAK-UR-721,,UR,SOUNDS,SPEAKER,Pieces,7.00,7.00,18.00,,4.0,,,Active,New,
UR WIRELESS MAGNETIC SPEAKER,,GAD-SPEAK-UR-723,,UR,SOUNDS,SPEAKER,Pieces,6.00,6.00,15.00,,4.0,,,Active,New,
RACING WHEEL,,GAM-CONT-VENO-207,,VENOM,GAMES,CONTROLLER,Pieces,10.00,10.00,12.00,,1.0,,,Active,New,
CELEBRAT WIRELESS EXTRA BASS HEADPHONES WHITE,,SOU-HEADPH-CELEB-698,,CELEBRAT,SOUNDS,HEADPHONE,Pieces,11.00,11.00,30.00,,1.0,,,Active,New,
CELEBRAT SIGNATURE SOUND HEADPHONES WHITE,,SOU-HEADPH-CELEB-696,,CELEBRAT,SOUNDS,HEADPHONE,Pieces,12.00,12.00,30.00,,1.0,,,Active,New,
YISON WIRELESS STEREO HEADPHONES WHITE,,SOU-HEADPH-YISON-727,,YISON,SOUNDS,HEADPHONE,Pieces,11.00,11.00,30.00,,4.0,,,Active,New,
YISON WIRELESS STEREO HEADPHONES WHITE B5,,SOU-HEADPH-YISON-728,,YISON,SOUNDS,HEADPHONE,Pieces,8.00,8.00,19.50,,0.0,,,Active,New,
SONY AIRBUDS BLACK,,SOU-EARPH-SONY-714,,SONY,SOUNDS,EARPHONES,Pieces,25.00,25.00,38.00,,0.0,,,Active,New,
NECTAR HD4 18650 BATTERIES,,VAP-CELL-NECT-936,,NECTAR,VAPES,VAP CELL | BATTERY,Pieces,5.95,5.95,11.90,,4.0,,,Active,New,
ZWQI CAR PHONE HOLDER,,ACC-CAR-ZWQI-93,,ZWQI,ACCESSORIES,CAR ACCESSORIES,Pieces,0.00,0.00,5.00,,1.0,,,Active,New,
SM A72 CHARGING PORT,,REP-PORT-NON-422,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,CHARGING PORT,Pieces,4.00,4.00,0.00,,2.0,,,Active,New,
